profile,trial,kind,name,metric,value
viair,6,contract,UA_Ao_Sload5000,deploy_cost,112483
viair,6,contract,UA_Ao_Sload5000,deploy_size,301
viair,7,test,test_NamedReturn_one_Ao_get,gas,7714
viair,7,test,test_NamedReturn_struct_Ao_get,gas,13475
viair,7,test,test_NamedReturn_three_A_get,gas,9828
viair,7,test,test_NamedReturn_three_Ao_get,gas,10048
viair,7,test,test_CustomErrors_k1_A_set,gas,48920
viair,7,test,test_CustomErrors_k1_Ao_set,gas,48803
viair,7,test,test_CustomErrors_k5_A_set,gas,48703
viair,7,test,test_CustomErrors_k5_Ao_set,gas,48962
viair,7,test,test_CustomErrors_k20_A_set,gas,49281
viair,7,test,test_CustomErrors_k20_Ao_set,gas,49194
viair,7,test,test_PayableCtor_runtime_A_bump,gas,48647
viair,7,test,test_PayableCtor_runtime_Ao_bump,gas,48862
viair,7,test,test_PayableCtor_simple_A_deploy,gas,306573
viair,7,test,test_PayableCtor_simple_Ao_deploy,gas,306219
viair,7,test,test_PayableCtor_min_A_deploy,gas,152284
viair,7,test,test_PayableCtor_min_A_touch,gas,31595
viair,7,test,test_PayableCtor_min_Ao_deploy,gas,152394
viair,7,test,test_PayableCtor_min_Ao_touch,gas,31697
viair,7,test,test_Unchecked_arith1000_A_loop,gas,115069
viair,7,test,test_Unchecked_arith1000_Ao_loop,gas,92947
viair,7,test,test_NamedReturn_one_A_get,gas,7604
viair,7,test,test_NamedReturn_struct_A_get,gas,13793
viair,7,test,test_Unchecked_arith100_A_loop,gas,37393
viair,7,test,test_Unchecked_arith100_Ao_loop,gas,35462
viair,7,test,test_Unchecked_arith5000_A_loop,gas,458893
viair,7,test,test_Unchecked_arith5000_Ao_loop,gas,348903
viair,7,test,test_Unchecked_sload100_A_loop,gas,271001
viair,7,test,test_Unchecked_sload100_Ao_loop,gas,268734
viair,7,test,test_Unchecked_sload1000_A_loop,gas,2285146
viair,7,test,test_Unchecked_sload1000_Ao_loop,gas,2263227
viair,7,test,test_PayableCtor_heavy_A_deploy,gas,1743453
viair,7,test,test_PayableCtor_heavy_A_touch,gas,48671
viair,7,test,test_PayableCtor_heavy_Ao_deploy,gas,1743138
viair,7,test,test_PayableCtor_heavy_Ao_touch,gas,48623
viair,7,test,test_Unchecked_sload5000_A_loop,gas,11237080
viair,7,test,test_Unchecked_sload5000_Ao_loop,gas,11127293
viair,7,contract,CE_A_1,deploy_cost,91479
viair,7,contract,CE_A_1,deploy_size,202
viair,7,contract,CE_A_20,deploy_cost,398590
viair,7,contract,CE_A_20,deploy_size,1629
viair,7,contract,CE_A_5,deploy_cost,186936
viair,7,contract,CE_A_5,deploy_size,646
viair,7,contract,CE_Ao_1,deploy_cost,81961
viair,7,contract,CE_Ao_1,deploy_size,157
viair,7,contract,CE_Ao_20,deploy_cost,175735
viair,7,contract,CE_Ao_20,deploy_size,593
viair,7,contract,CE_Ao_5,deploy_cost,135103
viair,7,contract,CE_Ao_5,deploy_size,406
viair,7,contract,NR_A_One,deploy_cost,93867
viair,7,contract,NR_A_One,deploy_size,213
viair,7,contract,NR_A_Struct,deploy_cost,188748
viair,7,contract,NR_A_Struct,deploy_size,653
viair,7,contract,NR_A_Three,deploy_cost,103169
viair,7,contract,NR_A_Three,deploy_size,256
viair,7,contract,NR_Ao_Struct,deploy_cost,169103
viair,7,contract,NR_Ao_Struct,deploy_size,562
viair,7,contract,PC_A_Heavy,deploy_cost,1710353
viair,7,contract,PC_A_Heavy,deploy_size,1562
viair,7,contract,PC_A_Min,deploy_cost,119908
viair,7,contract,PC_A_Min,deploy_size,235
viair,7,contract,PC_A_Simple,deploy_cost,273642
viair,7,contract,PC_A_Simple,deploy_size,1392
viair,7,contract,PC_Ao_Heavy,deploy_cost,1710258
viair,7,contract,PC_Ao_Heavy,deploy_size,1557
viair,7,contract,PC_Ao_Min,deploy_cost,119761
viair,7,contract,PC_Ao_Min,deploy_size,226
viair,7,contract,PC_Ao_Simple,deploy_cost,273535
viair,7,contract,PC_Ao_Simple,deploy_size,1387
viair,7,contract,UA_A_Arith100,deploy_cost,107647
viair,7,contract,UA_A_Arith100,deploy_size,277
viair,7,contract,UA_A_Arith1000,deploy_cost,107647
viair,7,contract,UA_A_Arith1000,deploy_size,277
viair,7,contract,UA_A_Arith5000,deploy_cost,107647
viair,7,contract,UA_A_Arith5000,deploy_size,277
viair,7,contract,UA_A_Sload100,deploy_cost,118311
viair,7,contract,UA_A_Sload100,deploy_size,328
viair,7,contract,UA_A_Sload1000,deploy_cost,118743
viair,7,contract,UA_A_Sload1000,deploy_size,330
viair,7,contract,UA_A_Sload5000,deploy_cost,118743
viair,7,contract,UA_A_Sload5000,deploy_size,330
viair,7,contract,UA_Ao_Arith100,deploy_cost,101591
viair,7,contract,UA_Ao_Arith100,deploy_size,249
viair,7,contract,UA_Ao_Arith1000,deploy_cost,101591
viair,7,contract,UA_Ao_Arith1000,deploy_size,249
viair,7,contract,UA_Ao_Arith5000,deploy_cost,101591
viair,7,contract,UA_Ao_Arith5000,deploy_size,249
viair,7,contract,UA_Ao_Sload100,deploy_cost,112051
viair,7,contract,UA_Ao_Sload100,deploy_size,299
viair,7,contract,UA_Ao_Sload1000,deploy_cost,112483
viair,7,contract,UA_Ao_Sload1000,deploy_size,301
viair,7,contract,UA_Ao_Sload5000,deploy_cost,112483
viair,7,contract,UA_Ao_Sload5000,deploy_size,301
viair,8,test,test_NamedReturn_three_A_get,gas,9828
viair,8,test,test_NamedReturn_three_Ao_get,gas,10048
viair,8,test,test_NamedReturn_struct_A_get,gas,13793
viair,8,test,test_NamedReturn_one_A_get,gas,7604
viair,8,test,test_CustomErrors_k5_A_set,gas,48703
viair,8,test,test_CustomErrors_k5_Ao_set,gas,48962
viair,8,test,test_PayableCtor_min_A_deploy,gas,152284
viair,8,test,test_PayableCtor_min_A_touch,gas,31595
viair,8,test,test_PayableCtor_min_Ao_deploy,gas,152394
viair,8,test,test_PayableCtor_min_Ao_touch,gas,31697
viair,8,test,test_PayableCtor_runtime_A_bump,gas,48647
viair,8,test,test_PayableCtor_runtime_Ao_bump,gas,48862
viair,8,test,test_NamedReturn_struct_Ao_get,gas,13475
viair,8,test,test_CustomErrors_k20_A_set,gas,49281
viair,8,test,test_CustomErrors_k20_Ao_set,gas,49194
viair,8,test,test_Unchecked_arith100_A_loop,gas,37393
viair,8,test,test_Unchecked_arith100_Ao_loop,gas,35462
viair,8,test,test_PayableCtor_heavy_A_deploy,gas,1743453
viair,8,test,test_PayableCtor_heavy_A_touch,gas,48671
viair,8,test,test_PayableCtor_heavy_Ao_deploy,gas,1743138
viair,8,test,test_PayableCtor_heavy_Ao_touch,gas,48623
viair,8,test,test_Unchecked_sload100_A_loop,gas,271001
viair,8,test,test_Unchecked_sload100_Ao_loop,gas,268734
viair,8,test,test_NamedReturn_one_Ao_get,gas,7714
viair,8,test,test_CustomErrors_k1_A_set,gas,48920
viair,8,test,test_CustomErrors_k1_Ao_set,gas,48803
viair,8,test,test_Unchecked_arith5000_A_loop,gas,458893
viair,8,test,test_Unchecked_arith5000_Ao_loop,gas,348903
viair,8,test,test_Unchecked_sload1000_A_loop,gas,2285146
viair,8,test,test_Unchecked_sload1000_Ao_loop,gas,2263227
viair,8,test,test_Unchecked_arith1000_A_loop,gas,115069
viair,8,test,test_Unchecked_arith1000_Ao_loop,gas,92947
viair,8,test,test_Unchecked_sload5000_A_loop,gas,11237080
viair,8,test,test_Unchecked_sload5000_Ao_loop,gas,11127293
viair,8,test,test_PayableCtor_simple_A_deploy,gas,306573
viair,8,test,test_PayableCtor_simple_Ao_deploy,gas,306219
viair,8,contract,CE_A_1,deploy_cost,91479
viair,8,contract,CE_A_1,deploy_size,202
viair,8,contract,CE_A_20,deploy_cost,398590
viair,8,contract,CE_A_20,deploy_size,1629
viair,8,contract,CE_A_5,deploy_cost,186936
viair,8,contract,CE_A_5,deploy_size,646
viair,8,contract,CE_Ao_1,deploy_cost,81961
viair,8,contract,CE_Ao_1,deploy_size,157
viair,8,contract,CE_Ao_20,deploy_cost,175735
viair,8,contract,CE_Ao_20,deploy_size,593
viair,8,contract,CE_Ao_5,deploy_cost,135103
viair,8,contract,CE_Ao_5,deploy_size,406
viair,8,contract,NR_A_One,deploy_cost,93867
viair,8,contract,NR_A_One,deploy_size,213
viair,8,contract,NR_A_Struct,deploy_cost,188748
viair,8,contract,NR_A_Struct,deploy_size,653
viair,8,contract,NR_A_Three,deploy_cost,103169
viair,8,contract,NR_A_Three,deploy_size,256
viair,8,contract,NR_Ao_Struct,deploy_cost,169103
viair,8,contract,NR_Ao_Struct,deploy_size,562
viair,8,contract,PC_A_Heavy,deploy_cost,1710353
viair,8,contract,PC_A_Heavy,deploy_size,1562
viair,8,contract,PC_A_Min,deploy_cost,119908
viair,8,contract,PC_A_Min,deploy_size,235
viair,8,contract,PC_A_Simple,deploy_cost,273642
viair,8,contract,PC_A_Simple,deploy_size,1392
viair,8,contract,PC_Ao_Heavy,deploy_cost,1710258
viair,8,contract,PC_Ao_Heavy,deploy_size,1557
viair,8,contract,PC_Ao_Min,deploy_cost,119761
viair,8,contract,PC_Ao_Min,deploy_size,226
viair,8,contract,PC_Ao_Simple,deploy_cost,273535
viair,8,contract,PC_Ao_Simple,deploy_size,1387
viair,8,contract,UA_A_Arith100,deploy_cost,107647
viair,8,contract,UA_A_Arith100,deploy_size,277
viair,8,contract,UA_A_Arith1000,deploy_cost,107647
viair,8,contract,UA_A_Arith1000,deploy_size,277
viair,8,contract,UA_A_Arith5000,deploy_cost,107647
viair,8,contract,UA_A_Arith5000,deploy_size,277
viair,8,contract,UA_A_Sload100,deploy_cost,118311
viair,8,contract,UA_A_Sload100,deploy_size,328
viair,8,contract,UA_A_Sload1000,deploy_cost,118743
viair,8,contract,UA_A_Sload1000,deploy_size,330
viair,8,contract,UA_A_Sload5000,deploy_cost,118743
viair,8,contract,UA_A_Sload5000,deploy_size,330
viair,8,contract,UA_Ao_Arith100,deploy_cost,101591
viair,8,contract,UA_Ao_Arith100,deploy_size,249
viair,8,contract,UA_Ao_Arith1000,deploy_cost,101591
viair,8,contract,UA_Ao_Arith1000,deploy_size,249
viair,8,contract,UA_Ao_Arith5000,deploy_cost,101591
viair,8,contract,UA_Ao_Arith5000,deploy_size,249
viair,8,contract,UA_Ao_Sload100,deploy_cost,112051
viair,8,contract,UA_Ao_Sload100,deploy_size,299
viair,8,contract,UA_Ao_Sload1000,deploy_cost,112483
viair,8,contract,UA_Ao_Sload1000,deploy_size,301
viair,8,contract,UA_Ao_Sload5000,deploy_cost,112483
viair,8,contract,UA_Ao_Sload5000,deploy_size,301
viair,9,test,test_NamedReturn_three_Ao_get,gas,10048
viair,9,test,test_NamedReturn_three_A_get,gas,9828
viair,9,test,test_NamedReturn_one_A_get,gas,7604
viair,9,test,test_NamedReturn_one_Ao_get,gas,7714
viair,9,test,test_NamedReturn_struct_Ao_get,gas,13475
viair,9,test,test_NamedReturn_struct_A_get,gas,13793
viair,9,test,test_CustomErrors_k20_A_set,gas,49281
viair,9,test,test_CustomErrors_k20_Ao_set,gas,49194
viair,9,test,test_CustomErrors_k5_A_set,gas,48703
viair,9,test,test_CustomErrors_k5_Ao_set,gas,48962
viair,9,test,test_PayableCtor_min_A_deploy,gas,152284
viair,9,test,test_PayableCtor_min_A_touch,gas,31595
viair,9,test,test_PayableCtor_min_Ao_deploy,gas,152394
viair,9,test,test_PayableCtor_min_Ao_touch,gas,31697
viair,9,test,test_Unchecked_sload100_A_loop,gas,271001
viair,9,test,test_Unchecked_sload100_Ao_loop,gas,268734
viair,9,test,test_Unchecked_arith1000_A_loop,gas,115069
viair,9,test,test_Unchecked_arith1000_Ao_loop,gas,92947
viair,9,test,test_Unchecked_arith100_A_loop,gas,37393
viair,9,test,test_Unchecked_arith100_Ao_loop,gas,35462
viair,9,test,test_PayableCtor_heavy_A_deploy,gas,1743453
viair,9,test,test_PayableCtor_heavy_A_touch,gas,48671
viair,9,test,test_PayableCtor_heavy_Ao_deploy,gas,1743138
viair,9,test,test_PayableCtor_heavy_Ao_touch,gas,48623
viair,9,test,test_CustomErrors_k1_A_set,gas,48920
viair,9,test,test_CustomErrors_k1_Ao_set,gas,48803
viair,9,test,test_PayableCtor_runtime_A_bump,gas,48647
viair,9,test,test_PayableCtor_runtime_Ao_bump,gas,48862
viair,9,test,test_PayableCtor_simple_A_deploy,gas,306573
viair,9,test,test_PayableCtor_simple_Ao_deploy,gas,306219
viair,9,test,test_Unchecked_arith5000_A_loop,gas,458893
viair,9,test,test_Unchecked_arith5000_Ao_loop,gas,348903
viair,9,test,test_Unchecked_sload1000_A_loop,gas,2285146
viair,9,test,test_Unchecked_sload1000_Ao_loop,gas,2263227
viair,9,test,test_Unchecked_sload5000_A_loop,gas,11237080
viair,9,test,test_Unchecked_sload5000_Ao_loop,gas,11127293
viair,9,contract,CE_A_1,deploy_cost,91479
viair,9,contract,CE_A_1,deploy_size,202
viair,9,contract,CE_A_20,deploy_cost,398590
viair,9,contract,CE_A_20,deploy_size,1629
viair,9,contract,CE_A_5,deploy_cost,186936
viair,9,contract,CE_A_5,deploy_size,646
viair,9,contract,CE_Ao_1,deploy_cost,81961
viair,9,contract,CE_Ao_1,deploy_size,157
viair,9,contract,CE_Ao_20,deploy_cost,175735
viair,9,contract,CE_Ao_20,deploy_size,593
viair,9,contract,CE_Ao_5,deploy_cost,135103
viair,9,contract,CE_Ao_5,deploy_size,406
viair,9,contract,NR_A_One,deploy_cost,93867
viair,9,contract,NR_A_One,deploy_size,213
viair,9,contract,NR_A_Struct,deploy_cost,188748
viair,9,contract,NR_A_Struct,deploy_size,653
viair,9,contract,NR_A_Three,deploy_cost,103169
viair,9,contract,NR_A_Three,deploy_size,256
viair,9,contract,NR_Ao_Struct,deploy_cost,169103
viair,9,contract,NR_Ao_Struct,deploy_size,562
viair,9,contract,PC_A_Heavy,deploy_cost,1710353
viair,9,contract,PC_A_Heavy,deploy_size,1562
viair,9,contract,PC_A_Min,deploy_cost,119908
viair,9,contract,PC_A_Min,deploy_size,235
viair,9,contract,PC_A_Simple,deploy_cost,273642
viair,9,contract,PC_A_Simple,deploy_size,1392
viair,9,contract,PC_Ao_Heavy,deploy_cost,1710258
viair,9,contract,PC_Ao_Heavy,deploy_size,1557
viair,9,contract,PC_Ao_Min,deploy_cost,119761
viair,9,contract,PC_Ao_Min,deploy_size,226
viair,9,contract,PC_Ao_Simple,deploy_cost,273535
viair,9,contract,PC_Ao_Simple,deploy_size,1387
viair,9,contract,UA_A_Arith100,deploy_cost,107647
viair,9,contract,UA_A_Arith100,deploy_size,277
viair,9,contract,UA_A_Arith1000,deploy_cost,107647
viair,9,contract,UA_A_Arith1000,deploy_size,277
viair,9,contract,UA_A_Arith5000,deploy_cost,107647
viair,9,contract,UA_A_Arith5000,deploy_size,277
viair,9,contract,UA_A_Sload100,deploy_cost,118311
viair,9,contract,UA_A_Sload100,deploy_size,328
viair,9,contract,UA_A_Sload1000,deploy_cost,118743
viair,9,contract,UA_A_Sload1000,deploy_size,330
viair,9,contract,UA_A_Sload5000,deploy_cost,118743
viair,9,contract,UA_A_Sload5000,deploy_size,330
viair,9,contract,UA_Ao_Arith100,deploy_cost,101591
viair,9,contract,UA_Ao_Arith100,deploy_size,249
viair,9,contract,UA_Ao_Arith1000,deploy_cost,101591
viair,9,contract,UA_Ao_Arith1000,deploy_size,249
viair,9,contract,UA_Ao_Arith5000,deploy_cost,101591
viair,9,contract,UA_Ao_Arith5000,deploy_size,249
viair,9,contract,UA_Ao_Sload100,deploy_cost,112051
viair,9,contract,UA_Ao_Sload100,deploy_size,299
viair,9,contract,UA_Ao_Sload1000,deploy_cost,112483
viair,9,contract,UA_Ao_Sload1000,deploy_size,301
viair,9,contract,UA_Ao_Sload5000,deploy_cost,112483
viair,9,contract,UA_Ao_Sload5000,deploy_size,301
viair,10,test,test_NamedReturn_struct_A_get,gas,13793
viair,10,test,test_NamedReturn_one_A_get,gas,7604
viair,10,test,test_NamedReturn_three_A_get,gas,9828
viair,10,test,test_PayableCtor_simple_A_deploy,gas,306573
viair,10,test,test_PayableCtor_simple_Ao_deploy,gas,306219
viair,10,test,test_NamedReturn_struct_Ao_get,gas,13475
viair,10,test,test_Unchecked_arith100_A_loop,gas,37393
viair,10,test,test_Unchecked_arith100_Ao_loop,gas,35462
viair,10,test,test_NamedReturn_three_Ao_get,gas,10048
viair,10,test,test_CustomErrors_k1_A_set,gas,48920
viair,10,test,test_CustomErrors_k1_Ao_set,gas,48803
viair,10,test,test_CustomErrors_k5_A_set,gas,48703
viair,10,test,test_CustomErrors_k5_Ao_set,gas,48962
viair,10,test,test_CustomErrors_k20_A_set,gas,49281
viair,10,test,test_CustomErrors_k20_Ao_set,gas,49194
viair,10,test,test_PayableCtor_heavy_A_deploy,gas,1743453
viair,10,test,test_PayableCtor_heavy_A_touch,gas,48671
viair,10,test,test_PayableCtor_heavy_Ao_deploy,gas,1743138
viair,10,test,test_PayableCtor_heavy_Ao_touch,gas,48623
viair,10,test,test_Unchecked_arith1000_A_loop,gas,115069
viair,10,test,test_Unchecked_arith1000_Ao_loop,gas,92947
viair,10,test,test_NamedReturn_one_Ao_get,gas,7714
viair,10,test,test_PayableCtor_runtime_A_bump,gas,48647
viair,10,test,test_PayableCtor_runtime_Ao_bump,gas,48862
viair,10,test,test_Unchecked_sload1000_A_loop,gas,2285146
viair,10,test,test_Unchecked_sload1000_Ao_loop,gas,2263227
viair,10,test,test_Unchecked_arith5000_A_loop,gas,458893
viair,10,test,test_Unchecked_arith5000_Ao_loop,gas,348903
viair,10,test,test_Unchecked_sload100_A_loop,gas,271001
viair,10,test,test_Unchecked_sload100_Ao_loop,gas,268734
viair,10,test,test_Unchecked_sload5000_A_loop,gas,11237080
viair,10,test,test_Unchecked_sload5000_Ao_loop,gas,11127293
viair,10,test,test_PayableCtor_min_A_deploy,gas,152284
viair,10,test,test_PayableCtor_min_A_touch,gas,31595
viair,10,test,test_PayableCtor_min_Ao_deploy,gas,152394
viair,10,test,test_PayableCtor_min_Ao_touch,gas,31697
viair,10,contract,CE_A_1,deploy_cost,91479
viair,10,contract,CE_A_1,deploy_size,202
viair,10,contract,CE_A_20,deploy_cost,398590
viair,10,contract,CE_A_20,deploy_size,1629
viair,10,contract,CE_A_5,deploy_cost,186936
viair,10,contract,CE_A_5,deploy_size,646
viair,10,contract,CE_Ao_1,deploy_cost,81961
viair,10,contract,CE_Ao_1,deploy_size,157
viair,10,contract,CE_Ao_20,deploy_cost,175735
viair,10,contract,CE_Ao_20,deploy_size,593
viair,10,contract,CE_Ao_5,deploy_cost,135103
viair,10,contract,CE_Ao_5,deploy_size,406
viair,10,contract,NR_A_One,deploy_cost,93867
viair,10,contract,NR_A_One,deploy_size,213
viair,10,contract,NR_A_Struct,deploy_cost,188748
viair,10,contract,NR_A_Struct,deploy_size,653
viair,10,contract,NR_A_Three,deploy_cost,103169
viair,10,contract,NR_A_Three,deploy_size,256
viair,10,contract,NR_Ao_Struct,deploy_cost,169103
viair,10,contract,NR_Ao_Struct,deploy_size,562
viair,10,contract,PC_A_Heavy,deploy_cost,1710353
viair,10,contract,PC_A_Heavy,deploy_size,1562
viair,10,contract,PC_A_Min,deploy_cost,119908
viair,10,contract,PC_A_Min,deploy_size,235
viair,10,contract,PC_A_Simple,deploy_cost,273642
viair,10,contract,PC_A_Simple,deploy_size,1392
viair,10,contract,PC_Ao_Heavy,deploy_cost,1710258
viair,10,contract,PC_Ao_Heavy,deploy_size,1557
viair,10,contract,PC_Ao_Min,deploy_cost,119761
viair,10,contract,PC_Ao_Min,deploy_size,226
viair,10,contract,PC_Ao_Simple,deploy_cost,273535
viair,10,contract,PC_Ao_Simple,deploy_size,1387
viair,10,contract,UA_A_Arith100,deploy_cost,107647
viair,10,contract,UA_A_Arith100,deploy_size,277
viair,10,contract,UA_A_Arith1000,deploy_cost,107647
viair,10,contract,UA_A_Arith1000,deploy_size,277
viair,10,contract,UA_A_Arith5000,deploy_cost,107647
viair,10,contract,UA_A_Arith5000,deploy_size,277
viair,10,contract,UA_A_Sload100,deploy_cost,118311
viair,10,contract,UA_A_Sload100,deploy_size,328
viair,10,contract,UA_A_Sload1000,deploy_cost,118743
viair,10,contract,UA_A_Sload1000,deploy_size,330
viair,10,contract,UA_A_Sload5000,deploy_cost,118743
viair,10,contract,UA_A_Sload5000,deploy_size,330
viair,10,contract,UA_Ao_Arith100,deploy_cost,101591
viair,10,contract,UA_Ao_Arith100,deploy_size,249
viair,10,contract,UA_Ao_Arith1000,deploy_cost,101591
viair,10,contract,UA_Ao_Arith1000,deploy_size,249
viair,10,contract,UA_Ao_Arith5000,deploy_cost,101591
viair,10,contract,UA_Ao_Arith5000,deploy_size,249
viair,10,contract,UA_Ao_Sload100,deploy_cost,112051
viair,10,contract,UA_Ao_Sload100,deploy_size,299
viair,10,contract,UA_Ao_Sload1000,deploy_cost,112483
viair,10,contract,UA_Ao_Sload1000,deploy_size,301
viair,10,contract,UA_Ao_Sload5000,deploy_cost,112483
viair,10,contract,UA_Ao_Sload5000,deploy_size,301
